sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"After defending Al Capone 's cronies in Chicago , Korshak moved to L.A. in the late 1940s , where studio owners had him ensure labor peace .",peace,"compound(peace-26, labor-25) dobj(ensure-24, peace-26) ",NN,,VB,,,ensure,ensure,,,,,,,,,labor,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Once anchored , they stay put , giving you peace of mind on those blustery days when other decoys are sent tumbling over a muddy field at the worst possible moment .",peace,"nmod:of(peace-10, mind-12) dobj(giving-8, peace-10) ",NN,,VBG,,,giving,give,,of mind,of,,mind,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
The peace process lies wounded .,peace,"compound(process-3, peace-2) ",NN,,VBZ,lies,lie,,,,,,,,,,,process,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"Mimi Marshall Colorado A Voice of Experience I awakened this morning with my head on straight ' , no pain , and at peace with the world .",peace,"case(peace-24, at-23) nmod:with(peace-24, world-27) conj:and(awakened-9, peace-24) ",NN,,,,,,,,with world,with,,world,,and,awakened,,,,,,,,,,,,,,singular,,[],unknown,unknown
"For example , an incest survivor with insomnia or panic attacks often can not sit in a room long enough to have her consciousness raised ; an anorexic or obese woman who is obsessed with losing weight may not be able to notice others long enough to engage in fund-raising ; a woman on a window ledge or in an alcoholic daze may not have the peace of mind to analyze her fate in feminist terms .",peace,"det(peace-67, the-66) nmod:of(peace-67, mind-69) dobj(have-65, peace-67) ",NN,,VB,,,have,have,not,of mind,of,,mind,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,verdical
"Read enough New Age literature on the subject , and you 'll soon discover that time spent in a pyramid has been attributed with benefits as diverse as increased intelligence , inner peace , and hair growth ( sadly , after careful examination , we can not subscribe to the latter contention ) .",peace,"amod(peace-33, inner-32) nmod:as(diverse-27, peace-33) conj:and(intelligence-30, peace-33) ",NN,,,,,,,,as diverse,as,diverse,,,and,intelligence,,inner,,,,,,,,,,,,singular,,[],unknown,unknown
The cost may be well worth the peace of mind : The cheapest premium in a low-risk area is just $85 a year .,peace,"det(peace-8, the-7) nmod:of(peace-8, mind-10) nmod:tmod(worth-6, peace-8) ",NN,,,,,,,,"of mind, tmod worth","of, tmod",worth,mind,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
Or make peace with the fact that you may have to work longer than you had originally planned in order to log 35 years of earnings on your work record .,peace,"dobj(make-2, peace-3) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"A year later , the British signed a treaty of peace , recognizing the independence of the United States of America .",peace,"case(peace-11, of-10) nmod:of(treaty-9, peace-11) ",NN,,,,,,,,of treaty,of,treaty,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Cars do n't keep the peace , and they do not , in fact , nourish your spirit .",peace,"det(peace-6, the-5) dobj(keep-4, peace-6) ",NN,,VB,,,keep,keep,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Four years later , the home they restored serves as the nucleus of the Settlement House , a retreat for the folks who come to town each year in search of antiques or simple peace and quiet .",peace,"case(peace-35, of-31) amod(peace-35, antiques-32) amod(peace-35, simple-34) cc(peace-35, and-36) conj:and(peace-35, quiet-37) nmod:of(search-30, peace-35) ",NN,,,,,,,,of search,of,search,,,and,quiet,,"antiques, simple",,,,,,,,,,,,singular,,[],unknown,unknown
"Nestled in the Colorado Rockies 18 miles north of the skiresort town of Steamboat Springs and some 10 miles west of the Continental Divide in the northeastern part of the state , the Home Ranch offers lovers of the outdoors who crave peace , quiet , exercise , and gourmet food a restorative , all-inclusive vacation that 's as good for the body as it is for the soul .",peace,"conj:and(peace-43, quiet-45) conj:and(peace-43, exercise-47) cc(peace-43, and-49) conj:and(peace-43, food-51) dobj(crave-42, peace-43) ",NN,,VBP,,,crave,crave,,,,,,,"and, and, and","quiet, exercise, food",,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
There was peace in being with this man .,peace,"acl:with(peace-3, man-8) nsubj(was-2, peace-3) ",NN,,VBD,was,be,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Once again , war has returned to this place of peace .",peace,"case(peace-11, of-10) nmod:of(place-9, peace-11) ",NN,,,,,,,,of place,of,place,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Removing their hats , they turn toward the cemetery and join their Confederate brothers in a simple prayer of peace .",peace,"case(peace-20, of-19) nmod:of(prayer-18, peace-20) ",NN,,,,,,,,of prayer,of,prayer,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
You can walk around the central square and the downtown streets and shop in blessed peace in the same galleries that are typically jammed in summer .,peace,"case(peace-16, in-14) amod(peace-16, blessed-15) nmod:in(shop-13, peace-16) ",NN,,,,,,,,in shop,in,shop,,,,,,blessed,,,,,,,,,,,,singular,,[],unknown,unknown
Perfect temperatures and the matchless peace of a summer night-just what a wilderness campsite should be .,peace,"det(peace-6, the-4) amod(peace-6, matchless-5) nmod:of(peace-6, night-just-10) ref(peace-6, what-11) acl:relcl(peace-6, campsite-14) conj:and(temperatures-2, peace-6) dobj(campsite-14, peace-6) nsubj(be-16, peace-6) ",NN,,VB,be,be,,,,,,,,the,and,temperatures,,matchless,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Be at peace with the Mosquito .,peace,"cop(peace-3, Be-1) case(peace-3, at-2) nmod:with(peace-3, Mosquito-6) root(ROOT-0, peace-3) ",NN,,,,,,,,with Mosquito,with,,mosquito,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In the aura of peace and contentment , I think back on Tamarack 's teachings . """,peace,"case(peace-5, of-4) cc(peace-5, and-6) conj:and(peace-5, contentment-7) nmod:of(aura-3, peace-5) ",NN,,,,,,,,of aura,of,aura,,,and,contentment,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Safely secured in the center of the town , the peace of the endless summer evening settled over us .",peace,"det(peace-11, the-10) nmod:of(peace-11, evening-16) nsubj(settled-17, peace-11) ",NN,,VBN,settled,settle,,,,of evening,of,,evening,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"We made two more stops in the northern arm of the Gulf of St. Lawrence , then crossed the Cabot Strait , followed by two days of peace and quiet in the Bras d'Or Lakes .",peace,"case(peace-28, of-27) nmod:of(days-26, peace-28) ",NN,,,,,,,,of days,of,days,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"A calm passed over my body , and I felt a profound sense of peace and wellbeing .",peace,"case(peace-15, of-14) cc(peace-15, and-16) conj:and(peace-15, wellbeing-17) nmod:of(sense-13, peace-15) ",NN,,,,,,,,of sense,of,sense,,,and,wellbeing,,,,,,,,,,,,,,singular,,[],unknown,unknown
"They enjoyed life a lot more and found incredible peace within themselves , even if their time spans were shorter than our own .",peace,"amod(peace-10, incredible-9) dobj(found-8, peace-10) ",NN,,VBD,,,found,find,,,,,,,,,,incredible,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"In the best of times , these child - care arrangements can offer convenience , flexibility and peace of mind to parents who know their children are going to familiar places with people they trust .",peace,"dobj(offer-13, peace-18) conj:and(convenience-14, peace-18) ",NN,,VB,,,offer,offer,,,,,,,and,convenience,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Photograph Connecting with stepkids is the first step toward being in charge // The importance of keeping a unified front goes beyond keeping the peace . """,peace,"det(peace-26, the-25) dobj(keeping-24, peace-26) ",NN,,VBG,,,keeping,keep,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"BY PAMELA REDMOND SATRAN // WELCOME TO THE FABULOUS Marriage Collection , a catalog brimming with all-new , ever-exciting products designed to invest your marriage with the kind of thrills and romance , peace and serenity you knew were possible if only somebody would let you buy them for $19.95 .",peace,"conj:and(kind-29, peace-35) conj:and(romance-33, peace-35) ",NN,,,,,,,,,,,,,"and, and","kind, romance",,,,,,,,,,,,,,singular,,[],unknown,unknown
"When we do they 'll feel safer and more at peace , and you 'll know that your love is being clearly heard .",peace,"case(peace-11, at-10) nmod:at(safer-7, peace-11) ",NN,,,,,,,,at safer,at,safer,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"A few months back , just after she 'd graduated from the simpler celestial appeal "" God bless Mommy , God bless Daddy , God bless Matthew "" to "" In peace , O God , "" Karen triumphantly navigated the tricky Hebrew pronunciation , then offered up a spin on the translation . """,peace,"case(peace-32, In-31) nmod:in(God-17, peace-32) ",NN,,,,,,,,in God,in,god,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"// <p> 
##2013393 // How to keep the peace , your sanity , and the spirit of the season during family visits NO WAY IS FRAN RASSENFOSS GOING TO SAY SHE dreads having her five children , their five spouses , and her nine grandchildren visit for the holidays .",peace,"det(peace-12, the-11) conj:and(peace-12, sanity-15) cc(peace-12, and-17) conj:and(peace-12, spirit-19) dobj(keep-10, peace-12) ",NN,,VB,,,keep,keep,,,,,,the,"and, and","sanity, spirit",,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Be not deceived by promises of peace on earth : even if close kin pay a price , it 's every bird for herself .",peace,"case(peace-7, of-6) nmod:on(peace-7, earth-9) nmod:of(promises-5, peace-7) ",NN,,,,,,,,"on earth, of promises","on, of",promises,earth,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
Cleaning Optics There 's a good reason to ignore dirt aside from maintaining peace of mind .,peace,"nmod:of(peace-14, mind-16) dobj(maintaining-13, peace-14) ",NN,,VBG,,,maintaining,maintain,,of mind,of,,mind,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"This is a world all and only violent , except for the interlude of peace at the shaman 's hut .",peace,"case(peace-15, of-14) nmod:of(interlude-13, peace-15) ",NN,,,,,,,,of interlude,of,interlude,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Distractions interrupt flow , and it may take hours to recover the peace of mind one needs to get on with the work .",peace,"det(peace-13, the-12) nmod:of(peace-13, mind-15) nsubj(needs-17, peace-13) nsubj(get-19, peace-13) ",NN,,VBZ,needs,need,,,,of mind,of,,mind,the,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"By radically downsizing and decentralizing government-by fully respecting the rights of each individual-we can create a society based on individual freedom and characterized by peace , tolerance , community , prosperity , responsibility , and progress .",peace,"case(peace-25, by-24) appos(peace-25, tolerance-27) appos(peace-25, community-29) appos(peace-25, prosperity-31) appos(peace-25, responsibility-33) appos(peace-25, progress-36) nmod:by(characterized-23, peace-25) ",NN,,,,,,,,by characterized,by,characterized,,,,,,,,,,,"modified, tolerance, modified, community, modified, prosperity, modified, responsibility, modified, progress",,"tolerance, community, prosperity, responsibility, progress",,,,,singular,,[],unknown,unknown
"Cultural conflicts between groups who think and live differently , such as the West and the Muslim worlds , may be the biggest challenge to peace in the future .",peace,"case(peace-26, to-25) nmod:in(peace-26, future-29) nmod:to(challenge-24, peace-26) ",NN,,,,,,,,"in future, to challenge","in, to",challenge,future,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Most members of such groups believe that they are contributing something to human well-being , whether it is knowledge , health , peace of mind , a beautiful or useful object , food , or the removal of waste .",peace,"nmod:of(peace-23, mind-25) ccomp(contributing-10, peace-23) conj:or(knowledge-19, peace-23) ",NN,,VBG,,,contributing,contribute,,of mind,of,,mind,,or,knowledge,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Why should people want to cooperate with others , work toward a just society , desire peace and harmony , tell the truth , work hard , be loyal to others , respect authority , be generous , and so on ?",peace,"compound(peace-17, desire-16) nmod:toward(work-10, peace-17) conj:and(society-14, peace-17) ",NN,,,,,,,,toward work,toward,work,,,and,society,desire,,,,,,,,,,,,,singular,,[],unknown,unknown
"So , as Roseanne 's ex-producer once said , I took off for the relative peace of Beirut , and started skiing elsewhere .",peace,"case(peace-16, for-13) det(peace-16, the-14) amod(peace-16, relative-15) nmod:of(peace-16, Beirut-18) nmod:for(took-11, peace-16) ",NN,,,,,,,,"of Beirut, for took","of, for",took,beirut,the,,,,relative,,,,,,,,,,,,singular,,[],unknown,unknown
"We 've all steamed ourselves silly in the sauna , and now feel clean , tired , and at peace .",peace,"case(peace-20, at-19) xcomp(feel-13, peace-20) conj:and(tired-16, peace-20) ",NN,,VB,,,feel,feel,,,,,,,and,tired,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"It is the peace of the sphere itself , I believe , that keeps me from seeing for so long that the entire top of the bird 's skull is gone .",peace,"nsubj(peace-4, It-1) cop(peace-4, is-2) det(peace-4, the-3) nmod:of(peace-4, sphere-7) root(ROOT-0, peace-4) ",NN,,VBZ,,,is,be,,of sphere,of,,sphere,the,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"There is a passage in Plato that wo n't leave me in peace . """,peace,"case(peace-13, in-12) nmod:in(leave-10, peace-13) ",NN,,,,,,,,in leave,in,leave,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"On the radio , a Republican deputy named Fernando Valera was drawing the battle lines : "" Here in Madrid , "" he said , "" two incompatible civilizations undertake their great struggle : love against hate , peace against war , the fraternity of Christ against the tyranny of the church .... Madrid is fighting for Spain , for humanity , for justice , and with the mantle of its blood it shelters all human beings !",peace,"nmod:against(peace-39, war-41) appos(hate-37, peace-39) ",NN,,,,,,,,against war,against,,war,,,,,,,,,,"modifier, hate",hate,,,,,,singular,,[],unknown,unknown
At first she thought it was just another wish for peace from a family friend .,peace,"case(peace-11, for-10) nmod:from(peace-11, friend-15) nmod:for(wish-9, peace-11) ",NN,,,,,,,,"from friend, for wish","from, for",wish,friend,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Our kids lit into him , and before you knew it I found myself-I , who was ready to kill him before the meetingtrying to make peace on his behalf .",peace,"dobj(make-26, peace-27) ",NN,,VB,,,make,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Most important , I 've lost all the negative baggage that once overwhelmed me-and in its place gained self-love and peace .",peace,"dobj(gained-18, peace-21) conj:and(self-love-19, peace-21) ",NN,,VBD,,,gained,gain,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"And finally there 's the "" peace dividend . """,peace,"compound(dividend-8, peace-7) ",NN,,,,,,,,,,,,,,,dividend,,,,,,,,,,,,,singular,,[],unknown,unknown
"He 's not telling anyone the reason-neither FORTUNE , nor Wall Street analysts , nor anyone else who could possibly affect the fate of what is shaping up to be the most controversial peace agreement in American business history .",peace,"compound(agreement-35, peace-34) ",NN,,VB,,,be,be,,,,,,,,,agreement,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Besides , a peace agreement with the enemies was n't a completely new idea at Philip Morris .",peace,"compound(agreement-5, peace-4) ",NN,,VBD,was,be,,,,,,,,,,,agreement,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
By March they agreed that peace talks were the rational way to end the war .,peace,"compound(talks-7, peace-6) ",NN,,VBD,were,be,,,,,,,,,,,talks,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"At the first session of the negotiations in April , Bible was intense and buttoned-up : He read his 90second opening statement from index cards , saying essentially that Philip Morris was serious about striking a mutually beneficial peace . """,peace,"det(peace-39, a-36) amod(peace-39, beneficial-38) dobj(striking-35, peace-39) ",NN,,VBG,,,striking,strike,,,,,,a,,,,beneficial,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
