sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"Next thing they knew , the Forest Service had increased the number of cattle on the rancher 's permit , and the nuisance grew worse .",cattle,"case(cattle-14, of-13) nmod:on(cattle-14, permit-19) nmod:of(number-12, cattle-14) ",NNS,,,,,,,,"on permit, of number","on, of",number,permit,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The cattle kept coming : 22 intrusions between 1982 and 1985 , according to one list Bill and Jan sent the foresters .",cattle,"det(cattle-2, The-1) nsubj(kept-3, cattle-2) ",NNS,,VBD,kept,keep,,,,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
<p> The problems with cattle and hunters turned into a running wrangle over a road on a Forest Service easement through the Rogers 's property .,cattle,"case(cattle-5, with-4) cc(cattle-5, and-6) conj:and(cattle-5, hunters-7) nmod:with(problems-3, cattle-5) ",NNS,,,,,,,,with problems,with,problems,,,and,hunters,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In short order she had acquired 150 acres outside Ithaca , 30 beef cattle , 25 goats , five horses and assorted sheep , lambs , chickens , ponies , birds , dogs and cats .",cattle,"nummod(cattle-14, 30-12) compound(cattle-14, beef-13) nmod:outside(acquired-6, cattle-14) conj:and(Ithaca-10, cattle-14) ",NNS,,,,,,,,outside acquired,outside,acquired,,,and,ithaca,beef,,,,30,,,,,,,30,other,ambiguous,,['O-DEN'],countable,unknown
"( Kids line up at the landlord 's for piano lessons on Tuesdays , the farm-truck carries cattle to market on Thursdays , etc . )",cattle,"dobj(carries-17, cattle-18) nsubj(market-20, cattle-18) ",NNS,,VB,market,market,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
He had seen the chain-sawed remains of cattle left by rustlers and evidence of satanic rituals .,cattle,"case(cattle-8, of-7) acl(cattle-8, left-9) nmod:of(remains-6, cattle-8) ",NNS,,,,,,,,of remains,of,remains,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"In orbits around us , large-scale timber development , cattle ranching , coca growing , and mining are destroying the Amazon Basin -- in Peru alone , at the of 700,000 acres rate each year .",cattle,"compound(ranching-11, cattle-10) ",NNS,,VBP,are,be,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
There he raised corn and a wide variety of vegetables and fruit and experimented ( less profitably ) with breeding cattle and horses and with the cultivation of grapes and silkworms .,cattle,"case(cattle-21, with-19) compound(cattle-21, breeding-20) conj(cattle-21, horses-23) nmod:with(experimented-14, cattle-21) ",NNS,,,,,,,,with experimented,with,experimented,,,,horses,breeding,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Six days after Arnold 's departure , the forward troops spotted Umen and horses and cattle making toward us "" as they staggered along beside the Chaudiere into Canada .",cattle,"conj:and(Umen-13, cattle-17) conj:and(horses-15, cattle-17) ",NNS,,,,,,,,,,,,,"and, and","umen, horses",,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"While some have begun forming a political party in the capital , many resistance members appear to be making a living stealing cattle .",cattle,"dobj(stealing-22, cattle-23) ",NNS,,VBG,,,stealing,steal,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> Another customer began yelling , "" All we had to eat was old lard and the kind of sugar they feed to cattle ! """,cattle,"case(cattle-24, to-23) nmod:to(feed-22, cattle-24) ",NNS,,,,,,,,to feed,to,feed,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"One who did is Joe Marlin Hilliard , one of the most powerful independent growers in the state , with interests in everything from cattle to citrus .",cattle,"case(cattle-25, from-24) nmod:to(cattle-25, citrus-27) nmod:from(everything-23, cattle-25) ",NNS,,,,,,,,"to citrus, from everything","to, from",everything,citrus,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Throughout much of Africa , capital markets have hardly developed beyond the trading of cattle .",cattle,"case(cattle-15, of-14) nmod:of(trading-13, cattle-15) ",NNS,,,,,,,,of trading,of,trading,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Like a cattle yard , it did n't welcome immigrants ; it processed them .",cattle,"compound(yard-4, cattle-3) ",NNS,,,,,,,,,,,,,,,yard,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"I know , I 'm from cattle country -- that 's why I became a vegetarian . '",cattle,"compound(country-8, cattle-7) ",NNS,,,,,,,,,,,,,,,country,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"He is a herdsman who was grazing a small group of cattle near Sagala , south of Voi , when he came across a field of corn trampled by elephants .",cattle,"case(cattle-12, of-11) nmod:near(cattle-12, Sagala-14) nmod:of(group-10, cattle-12) ",NNS,,,,,,,,"near Sagala, of group","near, of",group,sagala,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Similarly , researchers have suggested that the brucellosis endemic in American bison stems from a bacterium brought over in European cattle .",cattle,"case(cattle-21, in-19) amod(cattle-21, European-20) nmod:in(brought-17, cattle-21) ",NNS,,,,,,,,in brought,in,brought,,,,,,european,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"No one can live in these badlands , and even tough range cattle have a hard time surviving .",cattle,"advmod(cattle-13, even-10) amod(cattle-13, tough-11) compound(cattle-13, range-12) nsubj(have-14, cattle-13) ",NNS,,VBP,have,have,,,,,,,,,,,range,tough,,,,even,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"Margaret Hawkins asks , pointing to a saddle-shaped depression in the low , hummocky knolls on her cattle ranch in Arthur County , Nebraska .",cattle,"case(cattle-18, on-16) nmod:poss(cattle-18, her-17) nmod:on(knolls-15, cattle-18) ",NNS,,,,,,,,on knolls,on,knolls,,,,,,,,her,,,,,,,,,,ambiguous,,[],unknown,unknown
"This afternoon she and Virgilene are doing what they do three times a week from October through May , come rain , ice or blizzard -- feeding their cattle from a wagon pulled by two thick-legged draft horses .",cattle,"nmod:poss(cattle-29, their-28) dobj(feeding-27, cattle-29) ",NNS,,VBG,,,feeding,feed,,,,,,,,,,,,their,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
<p> Arthur County 's lone industry is raising beef cattle .,cattle,"compound(cattle-10, beef-9) dobj(raising-8, cattle-10) ",NNS,,VBG,,,raising,raise,,,,,,,,,beef,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Citing what they see as a steady decline in the water table , an uncertain future for the cattle business and a shortage of viable alternatives , they predict that hundreds of towns like Arthur will die in the next 50 years .",cattle,"compound(business-20, cattle-19) ",NNS,,,,,,,,,,,,,,,business,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The cattle business is profitable at the moment , but foreclosures remain common .",cattle,"compound(business-3, cattle-2) ",NNS,,VBZ,is,be,,,,,,,,,,,business,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"He freighted coal , fiddled at dances , raised crops along with cattle .",cattle,"case(cattle-13, with-12) nmod:with(raised-9, cattle-13) ",NNS,,,,,,,,with raised,with,raised,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"( It was a far cry from the 18th-century "" turnpike road , "" a highway maintained by tolls on cattle and wheeled vehicles . )",cattle,"case(cattle-21, on-20) nmod:on(tolls-19, cattle-21) ",NNS,,,,,,,,on tolls,on,tolls,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
A herd of Hereford cattle grazing in a nearby pasture duly notes his arrival .,cattle,"compound(grazing-6, cattle-5) ",NNS,,,,,,,,,,,,,,,grazing,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> And there were the bears , a constant nuisance , for they attacked the cattle and pigs .",cattle,"det(cattle-16, the-15) cc(cattle-16, and-17) conj:and(cattle-16, pigs-18) dobj(attacked-14, cattle-16) ",NNS,,VBD,,,attacked,attack,,,,,,the,and,pigs,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"In fact , starlings have become major pests in wheatfields , and they rapaciously thieve cattle feed from any open trough .",cattle,"nsubj(feed-17, cattle-16) ",NNS,,VBP,feed,fee,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"We then hurtled south on the highways of Sao Paulo State , while Burle Marx sang opera , ate fried manioc balls , told the driver to stop when we passed flowering trees , exclaimed at the beauty of soap patterns when the driver washed the windshield , and mourned both the denuding of surrounding hills for coffee and cattle and the way Brazilians everywhere whitewash the first few feet of their shade trees . """,cattle,"nmod:for(hills-56, cattle-60) conj:and(coffee-58, cattle-60) ",NNS,,,,,,,,for hills,for,hills,,,and,coffee,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> The television cameras rolled , and suddenly , in this most unexpected situation , surrounded by adulation , police , aristocracy and hills beaten to dust by his hostess ' cattle , he was an environmentalist , arguing against the cutting of the Amazon forest and for the protection of Brazil 's landscape .",cattle,"case(cattle-32, by-28) nmod:poss(cattle-32, hostess-30) nmod:by(beaten-25, cattle-32) ",NNS,,,,,,,,by beaten,by,beaten,,,,,,,,hostess,,,,,,,,,,ambiguous,,[],unknown,unknown
These big animals compete with cattle for the scarce forage on the arid ranges .,cattle,"case(cattle-6, with-5) nmod:for(cattle-6, forage-10) nmod:with(compete-4, cattle-6) ",NNS,,,,,,,,"for forage, with compete","for, with",compete,forage,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
The cattle industry is a powerful political lobby that wields influence out of proportion to its membership .,cattle,"compound(industry-3, cattle-2) ",NNS,,VBZ,is,be,,,,,,,,,,,industry,,,,,,,,,,,,,ambiguous,singular,[],unknown,unknown
"Returning the range to its natural condition , they insist , means reducing the 7.5 million cattle and 2.8 million sheep grazed by about 30,000 permit holders in 11 Western states .",cattle,"dep(cattle-17, the-14) nummod(cattle-17, million-16) cc(cattle-17, and-18) conj:and(cattle-17, sheep-21) nsubj(grazed-22, cattle-17) ",NNS,,VBD,grazed,graze,,,,,,,,,and,sheep,,,,,million,,,,,,,million,other,ambiguous,ambiguous,['O-DEN'],countable,unknown
"Cowboys and cattle may be synonymous with the West , but public lands produce only a tiny portion of the nation 's steak and hamburger .",cattle,"conj:and(Cowboys-1, cattle-3) nsubj(synonymous-6, cattle-3) ",NNS,,VB,be,be,,,,,,,,,and,cowboys,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"But cowboys and cattle are rooted deep in the national psyche , and they are n't likely to fade away soon .",cattle,"conj:and(cowboys-2, cattle-4) nsubjpass(rooted-6, cattle-4) ",NNS,,VBN,rooted,root,,,,,,,,,and,cowboys,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"A realistic scenario for this burgeoning ecological range war is fewer cattle and more restrictive , better managed grazing .",cattle,"nsubj(cattle-12, scenario-3) cop(cattle-12, is-10) amod(cattle-12, fewer-11) cc(cattle-12, and-13) conj:and(cattle-12, grazing-19) root(ROOT-0, cattle-12) ",NNS,,DT,,,is,be,,,,,,,and,grazing,,fewer,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Three years into the experiment , the Simses ' operating costs are down , the average weight of their cattle at slaughter has swelled by 75 pounds and , with the increased forage on their rangeland , the Simses plan to add 100 cows to their 350-head herd .",cattle,"case(cattle-20, of-18) nmod:poss(cattle-20, their-19) nmod:at(cattle-20, slaughter-22) nmod:of(weight-17, cattle-20) ",NNS,,,,,,,,"at slaughter, of weight","at, of",weight,slaughter,,,,,,,their,,,,,,,,,,ambiguous,,[],unknown,unknown
"Since the late 1800s , when cattle were introduced in large numbers in the West , ranchers had been turning out their herds to graze at will on the range .",cattle,"nsubjpass(introduced-9, cattle-7) ",NNS,,VBN,introduced,introduce,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"In a little noticed vote last week , the House approved a plan that would more than quadruple fees paid by ranchers to feed their cattle on federal lands .",cattle,"nmod:poss(cattle-26, their-25) dobj(feed-24, cattle-26) ",NNS,,VB,,,feed,fee,,,,,,,,,,,,their,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"just how expensive that coverage was when failing S &Ls; used deposits attracted by the enlarged federal guarantee to gamble on shopping malls , cattle farms , and junk bonds -- and then stuck us with the bill .",cattle,"compound(farms-28, cattle-27) ",NNS,,,,,,,,,,,,,,,farms,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Although Jesuits had brought cattle to Maraj in 1750 , cows could not fatten on the perennial swampland .",cattle,"dobj(brought-4, cattle-5) ",NNS,,VBN,,,brought,bring,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
A popular story in the United States is that a cattle buyer from Wyoming had recognized Butch and Sundance and alerted police .,cattle,"compound(buyer-12, cattle-11) ",NNS,,VBN,recognized,recognize,,,,,,,,,,,buyer,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Nonetheless , at the peak of the Jesuit missionary effort , as many as 23 dedicated priests celebrated mass and taught the catechism there , while also supervising an efficient system of cattle ranches , cocoa and sugar cane plantations and artisan workshops .",cattle,"compound(ranches-34, cattle-33) ",NNS,,,,,,,,,,,,,,,ranches,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Furthermore , the Jesuits had managed to build up their herds to 54,345 head of cattle and 26,371 horses .",cattle,"case(cattle-16, of-15) cc(cattle-16, and-17) conj:and(cattle-16, horses-19) nmod:of(head-14, cattle-16) ",NNS,,,,,,,,of head,of,head,,,and,horses,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Not knowing what supplies would be locally available , Farquhar had Formosan timber , Argentine cattle , and Welsh coal shipped into Porto Velho , despite the Madeira 's bountiful fish catch and huge stacks of hardwood trees piling up beside the cleared right-of-way .",cattle,"amod(cattle-17, Argentine-16) dobj(had-12, cattle-17) conj:and(timber-14, cattle-17) ",NNS,,VBD,,,had,have,,,,,,,and,timber,,argentine,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> Most feuds were about damage to property , theft of cattle , robbery of merchants or disputed inheritances .",cattle,"case(cattle-12, of-11) nmod:of(theft-10, cattle-12) ",NNS,,,,,,,,of theft,of,theft,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"It did not suit his temperament , however , when the most significant problems to occupy his attention were matters such as the presumption of the vicar of Dyrham ( preferred to the living by Blathwayt ) , in allowing cattle to be fed in that part of the churchyard which lay under Blathwayt 's very windows .",cattle,"dobj(allowing-40, cattle-41) nsubjpass(fed-44, cattle-41) ",NNS,,VBN,fed,feed,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"In 1929 , a Nuer holy man in southern Sudan ordered his followers to sacrifice cattle , an offering which , he assured them , would drive away the aircraft that had recently bombed their livestock .",cattle,"appos(cattle-16, offering-19) dobj(sacrifice-15, cattle-16) ",NNS,,VB,,,sacrifice,sacrifice,,,,,,,,,,,,,,,"modified, offering",,offering,,,,,ambiguous,ambiguous,[],unknown,unknown
"Yet soon the families began to meet up ; and cash , cattle and corn were provided from the Dublin Huguenot churches .",cattle,"conj:and(cash-11, cattle-13) nsubjpass(provided-17, cattle-13) ",NNS,,VBN,provided,provide,,,,,,,,,and,cash,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"To stock our tables , the Department of Agriculture tells me , we 'll also slaughter 22 million turkeys , 2 million pigs , and 2 million to 3 million cattle , plus a disproportionate fraction of the 6 billion chickens that the United States consumes each year .",cattle,"nummod(cattle-31, million-30) dobj(slaughter-16, cattle-31) conj:and(turkeys-19, cattle-31) ",NNS,,VB,,,slaughter,slaughter,,,,,,,and,turkeys,,,,,"22, 2, 2, million, 3, million",,,,,,,22,other,ambiguous,ambiguous,['O-DEN'],countable,unknown
Instead the British crammed them into cattle trucks and dispatched them through the railway tunnel under the mountains and into Yugoslavia .,cattle,"compound(trucks-8, cattle-7) ",NNS,,,,,,,,,,,,,,,trucks,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
