sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"<p> 
##4008024 Since the end of the cold war , the United States has found itself at a crossroads in foreign policy .",war,"case(war-10, of-7) det(war-10, the-8) amod(war-10, cold-9) nmod:of(end-6, war-10) ",NN,,,,,,,,of end,of,end,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Before and after each of the world wars , the American foreign affairs establishment was confronted by a world that presented profound challenges to the long-standing core assumptions of policy .",wars,"case(wars-8, of-5) det(wars-8, the-6) compound(wars-8, world-7) nmod:of(each-4, wars-8) ",NNS,,,,,,,,of each,of,each,,the,definite article,,,world,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,linked,,,unknown,unknown
"After the end of that war , however , the new international order once again raised questions about the appropriate American world role .",war,"case(war-6, of-4) det(war-6, that-5) nmod:of(end-3, war-6) ",NN,,,,,,,,of end,of,end,,that,demonstrative,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"<p> A new period of reevaluation , debate , and transition in American foreign policy occurred in the wake of the cold war .",war,"case(war-23, of-20) det(war-23, the-21) amod(war-23, cold-22) nmod:of(wake-19, war-23) ",NN,,,,,,,,of wake,of,wake,,the,definite article,,,,cold,[0.010041666666666666],[0.4495089285714288],[0.4600327380952379],[0.010208333333333333],[0.00875],[0.0],[0.005833333333333333],[0.005],[0.033125],[0.0],[0.005],[0.005],[0.0075],,,,,,,,,,,,singular,linked,,,unknown,unknown
"U.S. policy toward the 1991-95 Balkan war became a defining point in the new debate , as the question of how America should react to the crisis became entangled with issues of moral and prudential responsibilities and the very definition of U.S. national interests in the new international system .",war,"case(war-7, toward-3) det(war-7, the-4) nummod(war-7, 1991-95-5) compound(war-7, Balkan-6) nmod:toward(policy-2, war-7) ",NN,,,,,,,,toward policy,toward,policy,,the,definite article,,,balkan,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"In the debate over post-cold war U.S. grand strategy that occurred sporadically after 1989 , the Clinton administration was prepared to assume more often than its opponents that America had important interests in every region of the world , and that economic , political , or military instability anywhere was therefore a problem for the United States .",war,"compound(strategy-9, war-6) ",NNP,,,,,,,,,,,,,,,,strategy,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Liberal capitalism would produce prosperity , which would remove the discontent that might produce war , and would also help to foster democratic politics .",war,"dobj(produce-14, war-15) ",NN,,VB,,,produce,produce,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"And externally , because democratic states did not go to war with one another , a more democratic international community would also be a more pacific one.",war,"case(war-11, to-10) nmod:to(go-9, war-11) ",NN,,,,,,,,to go,to,go,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"THE DEBATE OVER THE BALKAN WAR <p> As the leaders began to consider the question of American policy toward the Balkan war , the differences of opinion and the divergent assumptions underlying them became more apparent .",war,"case(war-22, toward-19) det(war-22, the-20) compound(war-22, Balkan-21) nmod:toward(consider-13, war-22) ",NN,,,,,,,,toward consider,toward,consider,,the,definite article,,,balkan,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The debate over the U.S. role in the war concerned first whether the United States should support the UN-sanctioned arms embargo on the belligerents , later whether American air power should be used to punish Serb aggression and bring the parties to the peace table , and finally whether U.S. troops should be deployed to enforce a negotiated peace .",war,"case(war-9, in-7) det(war-9, the-8) nmod:in(role-6, war-9) ",NN,,,,,,,,in role,in,role,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Neoisolationists argued that the United States had little or no interest in the conflict , which was a potential quagmire resulting from incomprehensible and endless ethnic hatreds , a civil war between morally equivalent factions that American power could not hope to resolve .",war,"det(war-31, a-29) amod(war-31, civil-30) nmod:between(war-31, factions-35) dep(war-31, hope-41) dobj(had-7, war-31) ",NN,,VBD,,,had,have,,between factions,between,,factions,a,indefinite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"Lifting the embargo , they added , might also draw America into the war either directly -- since the arms shipments and accompanying air strikes would make the United States a de facto combatant -- or indirectly -- by fueling it with additional weapons and allowing it to continue and perhaps spread to areas where America would have no choice but to respond .",war,"case(war-14, into-12) det(war-14, the-13) advmod(war-14, either-15) advmod(war-14, directly-16) nmod:into(draw-10, war-14) ",NN,,,,,,,,into draw,into,draw,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,"either, directly",,,,,,,,singular,linked,,,unknown,unknown
"Opponents of the embargo argued that the conflict involved a clear victim and aggressor and , based on these assumptions , that abandoning the prohibition on trade in arms would make the spread of the war and U.S. involvement less likely by helping to stop or at least punishing the aggressor .",war,"case(war-36, of-34) det(war-36, the-35) nmod:of(spread-33, war-36) ",NN,,,,,,,,of spread,of,spread,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
( n9 ) <p> Dole maintained a consistent and principled position throughout the war .,war,"case(war-14, throughout-12) det(war-14, the-13) nmod:throughout(maintained-6, war-14) ",NN,,,,,,,,throughout maintained,throughout,maintained,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"It 's about aggression , "" he said of the Balkan war . """,war,"case(war-12, of-9) det(war-12, the-10) compound(war-12, Balkan-11) nmod:of(said-8, war-12) ",NN,,,,,,,,of said,of,said,,the,definite article,,,balkan,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Jim Ross Lightfoot of Iowa echoed the feeling of many in both parties who opposed a more prominent U.S. military role in the conflict , suggesting that it was "" a civil war in a country where the ethnic conflicts go back hundreds of years . """,war,"det(war-33, a-31) amod(war-33, civil-32) nmod:in(war-33, country-36) dep(many-10, war-33) ",NN,,,,,,,,in country,in,,country,a,indefinite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
( n14 ) <p> Both supporters of the embargo and those who sought to end it claimed that their position would be the least likely to lead the United States into more direct participation in the war .,war,"case(war-37, in-35) det(war-37, the-36) nmod:in(participation-34, war-37) ",NN,,,,,,,,in participation,in,participation,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The Clinton administration , arguingto maintain the embargo , suggested that ending it would lead to renewed violence on an even greater scale -- an undesirable result in any event , but particularly dangerous because , although America had no vital interests in Bosnia itself , it did have important interests in the region that might be jeopardized by a wider war -- and the Serbs would certainly see the United States as a de facto participant as soon as the arming of the Muslims began . """,war,"case(war-62, by-59) det(war-62, a-60) amod(war-62, wider-61) nmod:by(jeopardized-58, war-62) ",NN,,,,,,,,by jeopardized,by,jeopardized,,a,indefinite article,,,,wider,[0.065],[0.08389880952380953],[0.0],[0.12354166666666667],[0.06848214285714285],[0.05324404761904762],[0.09166666666666667],[0.0325],[0.21395833333333336],[0.07020833333333333],[0.0625],[0.05750000000000001],[0.0775],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"It would Americanize the war ; in the president 's words , it "" drives our European allies out and pulls the United States in. """,war,"det(war-5, the-4) dobj(Americanize-3, war-5) ",NN,,VB,,,Americanize,americanize,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"( n16 ) <p> Opponents of the embargo held that lifting it would make deeper U.S. involvement in the war less likely , because it would allow the Bosnian government to fight and negotiate from a position of rough parity , thus creating incentives for all sides to reach an agreement for peace , or at least a situation in which the dispute could be settled by the parties themselves rather than by the international community .",war,"case(war-20, in-18) det(war-20, the-19) nmod:in(make-14, war-20) ",NN,,,,,,,,in make,in,make,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Concern that the United States might actually need to supply arms or train Muslim troops in their use if the embargo was lifted flowed from this broader concern with direct involvement in the war , and it was thus important for Dole 's argument that he establish that lifting the embargo would imply no such responsibility for the United States .",war,"case(war-34, in-32) det(war-34, the-33) nmod:in(flowed-24, war-34) ",NN,,,,,,,,in flowed,in,flowed,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The goals their mission would seek , according to the president , were "" to minimize suffering , to stop the war from spreading , to preserve the integrity of the Bosnian state . """,war,"det(war-22, the-21) dobj(stop-20, war-22) ",NN,,VB,,,stop,stop,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"He referred to his opponents as "" war hawks , "" and suggested that the president should be impeached if he deployed U.S. troops without Congressional approval .",war,"compound(hawks-9, war-8) ",NN,,,,,,,,,,,,,,,,hawks,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"( n23 ) <p> On the eve of congressional consideration of the deployment , President Clinton told a national television audience that the mission was being undertaken because the ongoing war represented a real -- if perhaps indirect -- threat to American interests . """,war,"det(war-31, the-29) amod(war-31, ongoing-30) nsubj(represented-32, war-31) ",NN,,VBD,represented,represent,,,,,,,,the,definite article,,,,ongoing,[0.09],[0.048499999999999995],[0.02],[0.146875],[0.08],[0.0625],[0.0925],[0.055],[0.108125],[0.065625],[0.0525],[0.12837500000000002],[0.05],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Supporters of the deployment argued that the United States had practical as well as moral interests in sending troops to the region because , Edward Kennedy claimed , the mission was "" the only real chance to ... prevent a wider war in Europe that would inevitably involve the United States and with vastly greater risk of casualties . """,war,"det(war-42, a-40) amod(war-42, wider-41) dobj(prevent-39, war-42) ",NN,,VB,,,prevent,prevent,,,,,,a,indefinite article,,,,wider,[0.065],[0.08389880952380953],[0.0],[0.12354166666666667],[0.06848214285714285],[0.05324404761904762],[0.09166666666666667],[0.0325],[0.21395833333333336],[0.07020833333333333],[0.0625],[0.05750000000000001],[0.0775],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
""" Twice in the century , "" Kennedy argued , "" world wars ... destroyed much of Europe .",wars,"compound(wars-13, world-12) dep(Kennedy-8, wars-13) ",NNS,,,,,,,,,,,,,,,,world,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,plural,bare plural,,,unknown,unknown
"Containing such wars before they spiral out of control will save future American lives . """,wars,"amod(wars-3, such-2) dobj(Containing-1, wars-3) ",NNS,,VBG,,,Containing,containing,,,,,,,,,,,such,[0.05533333333333333],[0.030833333333333334],[0.004166666666666667],[0.07925],[0.04145833333333334],[0.09375],[0.13674999999999998],[0.03],[0.07095833333333335],[0.091],[0.1125],[0.14400000000000002],[0.11],,,,,,,,,,,,plural,linked,ambiguous,,unknown,unknown
"( n28 ) If this incentive were not enough , he suggested , then the war could also be seen as a litmus test for the value of NATO , the preservation of which was , in Kennedy 's opinion , a vital interest of the United States . """,war,"advmod(war-16, then-14) det(war-16, the-15) nsubjpass(seen-20, war-16) ",NN,,VBN,seen,see,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,then,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"America has gone to Europe to advance our ideas in two world wars , "" he argued . """,wars,"case(wars-13, in-10) nummod(wars-13, two-11) compound(wars-13, world-12) nmod:in(advance-7, wars-13) ",NNS,,,,,,,,in advance,in,advance,,,,,,world,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,two,,,,,,,two,other,plural,linked,,O-DEN,countable,unknown
"Under those circumstances , we would not be sending our young men and women to strengthen the peace , but to prosecute a war .",war,"det(war-24, a-23) dobj(prosecute-22, war-24) ",NN,,VB,,,prosecute,prosecute,,,,,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"( n32 ) <p> But to opponents of the mission , the war was not another chance for the United States to exert its civilizing influence on a regional conflict ; to John Warner of Virginia , for example , it was rather the reflection of "" centuries-old religious and cultural hatreds , which none of us understand . """,war,"det(war-13, the-12) nsubj(chance-17, war-13) ",NN,,VBD,was,be,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"... America , in effect will be acting as a shield while one faction in a civil war aggressively arms . """,war,"case(war-18, in-15) det(war-18, a-16) amod(war-18, civil-17) nmod:in(faction-14, war-18) ",NN,,,,,,,,in faction,in,faction,,a,indefinite article,,,,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"( n34 ) "" It is said that our vital national interests are challenged by a Balkan civil war , "" Coats argued .",war,"case(war-19, by-15) det(war-19, a-16) compound(war-19, Balkan-17) amod(war-19, civil-18) nmod:by(challenged-14, war-19) ",NN,,,,,,,,by challenged,by,challenged,,a,indefinite article,,,balkan,civil,[0.08],[0.035208333333333335],[0.015],[0.11433333333333334],[0.0725],[0.07125],[0.09875],[0.045],[0.1279583333333333],[0.07041666666666667],[0.105],[0.10208333333333335],[0.0625],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"It reflected a much more dangerous failure to understand the realistic limits of national power from which arose a proper understanding of what America could and ought to do in the post-cold war world . """,war,"compound(world-34, war-33) ",NN,,,,,,,,,,,,,,,,world,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
