sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"Muggings , bank robberies , and other street crimes will stop in the next century as we move toward a cashless society , "" predicts Gene Stephens , a professor in the College of Criminal Justice at the University of South Carolina . """,crimes,"amod(crimes-9, other-7) compound(crimes-9, street-8) conj:and(Muggings-1, crimes-9) nsubj(stop-11, crimes-9) ",NNS,,VB,stop,stop,,,,,,,,,and,muggings,street,other,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"Drugs and violent crimes of passion will remain a problem , but most crimes will be technologically oriented . """,crimes,"amod(crimes-4, violent-3) nmod:of(crimes-4, passion-6) conj:and(Drugs-1, crimes-4) nsubj(remain-8, crimes-4) ",NNS,,VB,remain,remain,,,,of passion,of,,passion,,and,drugs,,violent,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"Drugs and violent crimes of passion will remain a problem , but most crimes will be technologically oriented . """,crimes,"amod(crimes-14, most-13) nsubjpass(oriented-18, crimes-14) ",NNS,,VBN,oriented,orient,,,,,,,,,,,,most,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"At crime scenes , pocket-size battery-powered computers , operable by voice and touch-screen commands , will replace detectives ' traditional notebooks .",crime,"compound(scenes-3, crime-2) ",NN,,,,,,,,,,,,,,,scenes,,,,,,,,,,,,,singular,,[],unknown,unknown
"In fact , a frontrunner in high-tech crime fighting , Missouri 's St. Louis County , began its computerized crime fighting network in 1973 .",crime,"compound(fighting-9, crime-8) ",NN,,,,,,,,,,,,,,,fighting,,,,,,,,,,,,,singular,,[],unknown,unknown
"In fact , a frontrunner in high-tech crime fighting , Missouri 's St. Louis County , began its computerized crime fighting network in 1973 .",crime,"nmod:poss(crime-20, its-18) amod(crime-20, computerized-19) dobj(began-17, crime-20) ",NN,,VBD,,,began,begin,,,,,,,,,,computerized,,its,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The law-enforcement officers use REJIS to analyze crime patterns , allocate personnel more efficiently , and share all the available data pertinent to ongoing crime investigations .",crime,"compound(patterns-9, crime-8) ",NN,,VB,,,analyze,analyze,,,,,,,,,patterns,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"The law-enforcement officers use REJIS to analyze crime patterns , allocate personnel more efficiently , and share all the available data pertinent to ongoing crime investigations .",crime,"compound(investigations-26, crime-25) ",NN,,,,,,,,,,,,,,,investigations,,,,,,,,,,,,,singular,,[],unknown,unknown
"At the primary federal agencies involved in computer crime investigations -- the FBI , the Secret Service , and the Internal Revenue Service -- agents learn how to investigate high-tech crimes , which include tax evasion , bank fraud , and counterfeiting .",crime,"compound(investigations-10, crime-9) ",NN,,,,,,,,,,,,,,,investigations,,,,,,,,,,,,,singular,,[],unknown,unknown
"At the primary federal agencies involved in computer crime investigations -- the FBI , the Secret Service , and the Internal Revenue Service -- agents learn how to investigate high-tech crimes , which include tax evasion , bank fraud , and counterfeiting .",crimes,"amod(crimes-31, high-tech-30) ref(crimes-31, which-33) acl:relcl(crimes-31, include-34) dobj(investigate-29, crimes-31) nsubj(include-34, crimes-31) ",NNS,,VBP,include,include,,,,,,,,,,,,,,,,,,,,,,,,plural,plural,[],unknown,unknown
"<p> At the FBI 's Forensic Science Research and Training Center in Quantico , Virginia , and other crime labs across the country , scientists are testing sophisticated techniques of gathering and detecting physical evidence .",crime,"compound(labs-20, crime-19) ",NN,,,,,,,,,,,,,,,labs,,,,,,,,,,,,,singular,,[],unknown,unknown
"It will be easier to plant evidence like a strand of someone else 's hair at the crime scene , "" Stephens says .",crime,"compound(scene-19, crime-18) ",NN,,,,,,,,,,,,,,,scene,,,,,,,,,,,,,singular,,[],unknown,unknown
By the year 2000 the NCIC will automatically spot interstate crime trends and alert local police departments about the next likely site to be hit by criminal gangs or serial killers .,crime,"compound(trends-12, crime-11) ",NN,,VB,,,spot,spot,,,,,,,,,trends,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"While there are several prototypes , two -- Big Floyd and Little Floyd -- are already online to assist FBI agents in investigations of organized crime and racketeering . """,crime,"case(crime-26, of-24) amod(crime-26, organized-25) cc(crime-26, and-27) conj:and(crime-26, racketeering-28) nmod:of(investigations-23, crime-26) ",NN,,,,,,,,of investigations,of,investigations,,,and,racketeering,,organized,,,,,,,,,,,,singular,,[],unknown,unknown
"The ability to tap into people 's thoughts may be so highly developed that it may be illegal to even think about committing a crime ! """,crime,"det(crime-25, a-24) dobj(committing-23, crime-25) ",NN,,VBG,,,committing,commit,,,,,,a,,,,,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"The names could have just as easily been uncovered by organized crime . """,crime,"case(crime-12, by-10) amod(crime-12, organized-11) nmod:by(uncovered-9, crime-12) ",NN,,,,,,,,by uncovered,by,uncovered,,,,,,organized,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> According to William Tafoya , who seems more like the avuncular small-town cop he once was than the FBl 's scholarly resident visionary , organized crime figures use high-tech equipment to detect telephone taps , body recorders , and other sophisticated electronic eavesdropping technology so they can circumvent court-ordered monitoring .",crime,"compound(figures-28, crime-27) ",NN,,VBP,use,use,,,,,,,,,,,figures,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
<p> Computers could be weapons in an array of crimes .,crimes,"case(crimes-10, of-9) nmod:of(array-8, crimes-10) ",NNS,,,,,,,,of array,of,array,,,,,,,,,,,,,,,,,,plural,,[],unknown,unknown
"<p> Even so , computer crime demographics reflect those of the crime world in general .",crime,"compound(demographics-7, crime-6) ",NN,,VBP,reflect,reflect,,,,,,,,,,,demographics,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"<p> Even so , computer crime demographics reflect those of the crime world in general .",crime,"compound(world-13, crime-12) ",NN,,,,,,,,,,,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
"Employees with access to computer systems play the greatest role , and the opportunities for computer crime grow exponentially with the number of people who gain access to central computers .",crime,"case(crime-17, for-15) compound(crime-17, computer-16) nmod:for(opportunities-14, crime-17) ",NN,,,,,,,,for opportunities,for,opportunities,,,,,computer,,,,,,,,,,,,,singular,,[],unknown,unknown
"Domestically , fewer than 50 percent of such computer crimes are ever reported because companies want to avoid bad publicity . """,crimes,"case(crimes-10, of-7) amod(crimes-10, such-8) compound(crimes-10, computer-9) nmod:of(percent-6, crimes-10) ",NNS,,,,,,,,of percent,of,percent,,,,,computer,such,,,,,,,,,,,,plural,,[],unknown,unknown
"The myth is that the police -- as crime fighters , emphasizing militarism , centralization , and control -- can do it all , "" says the FBl 's Tafoya . """,crime,"compound(fighters-10, crime-9) ",NN,,,,,,,,,,,,,,,fighters,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> In 1989 federal prosecutors obtained a total of 107 guilty pleas and convictions for environmental crimes , a 70-percent increase over the year before .",crimes,"case(crimes-17, for-15) amod(crimes-17, environmental-16) appos(crimes-17, increase-21) nmod:for(pleas-12, crimes-17) ",NNS,,,,,,,,for pleas,for,pleas,,,,,,environmental,,,,,"modified, increase",,increase,,,,,plural,,[],unknown,unknown
"<p> Until the passage in the 1970s of laws permitting criminal penalties for environmental offenses , a "" crime against nature "" was treated as a civil offense , with the maximum punishment usually a slap on the wallet .",crime,"nmod:against(crime-19, nature-21) dep(penalties-12, crime-19) ",NN,,,,,,,,against nature,against,,nature,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Hurt 's seduction eventually leads to crime , as the couple plot to murder Maddy 's husband ( Richard Crenna ) and live off his money .",crime,"case(crime-7, to-6) nmod:to(leads-5, crime-7) ",NN,,,,,,,,to leads,to,leads,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Ned 's friend , a local police detective a A. Preston ) warns that the crime rate rises during a long stretch of hot weather because people think the normal rules no longer apply ; relief from their oppressive discomfort is the motivation for their crimes .",crime,"compound(rate-18, crime-17) ",NN,,VBZ,rises,rise,,,,,,,,,,,rate,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"<p> Ned 's friend , a local police detective a A. Preston ) warns that the crime rate rises during a long stretch of hot weather because people think the normal rules no longer apply ; relief from their oppressive discomfort is the motivation for their crimes .",crimes,"case(crimes-47, for-45) nmod:poss(crimes-47, their-46) nmod:for(motivation-44, crimes-47) ",NNS,,,,,,,,for motivation,for,motivation,,,,,,,,their,,,,,,,,,,plural,,[],unknown,unknown
"<p> "" The earth is fast becoming an unfit home for its noblest inhabitant , "" he wrote in the introductory chapter of Man and Nature , his 1864 classic , "" and another era of equal human crime and human improvidence , and of like duration with that through which traces of that crime and that improvidence extend , would reduce it to such a condition of impoverished productiveness , of shattered surface , of climatic excess , as to threaten the depravation , barbarism , and perhaps even extinction of the species . """,crime,"case(crime-39, of-36) amod(crime-39, equal-37) amod(crime-39, human-38) cc(crime-39, and-40) conj:and(crime-39, improvidence-42) nmod:of(era-35, crime-39) ",NN,,,,,,,,of era,of,era,,,and,improvidence,,"equal, human",,,,,,,,,,,,singular,,[],unknown,unknown
"<p> "" The earth is fast becoming an unfit home for its noblest inhabitant , "" he wrote in the introductory chapter of Man and Nature , his 1864 classic , "" and another era of equal human crime and human improvidence , and of like duration with that through which traces of that crime and that improvidence extend , would reduce it to such a condition of impoverished productiveness , of shattered surface , of climatic excess , as to threaten the depravation , barbarism , and perhaps even extinction of the species . """,crime,"case(crime-55, of-53) det(crime-55, that-54) cc(crime-55, and-56) conj:and(crime-55, improvidence-58) nmod:of(traces-52, crime-55) ",NN,,,,,,,,of traces,of,traces,,that,and,improvidence,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Although the obvious villains in his writings were communist leaders , whom he sometimes denounced by name , his ultimate targets were fellow citizens , whose crime lay in getting along by going along .",crime,"nmod:poss(crime-27, citizens-24) nsubj(lay-28, crime-27) ",NNS,,VBD,lay,lay,,,,,,,,,,,,,,citizens,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
His murder of millions of people for the crime of being born Jewish is an act worth pondering and mourning .,crime,"case(crime-9, for-7) det(crime-9, the-8) acl(crime-9, born-12) nmod:for(people-6, crime-9) ",NN,,,,,,,,for people,for,people,,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Perhaps the most impressive example is Detroit , a city ravaged by crime , poverty , a declining population and an eroding tax base .",crime,"case(crime-13, by-12) appos(crime-13, poverty-15) appos(crime-13, population-19) appos(crime-13, base-24) nmod:by(ravaged-11, crime-13) ",NN,,,,,,,,by ravaged,by,ravaged,,,,,,,,,,,"modified, poverty, modified, population, modified, base",,"poverty, population, base",,,,,singular,,[],unknown,unknown
"##2100101 Only three months ago , Boston businessman Charles Stuart was pitied as the victim of a brutal , senseless crime .",crime,"case(crime-22, of-17) det(crime-22, a-18) amod(crime-22, brutal-19) amod(crime-22, senseless-21) nmod:of(victim-16, crime-22) ",NN,,,,,,,,of victim,of,victim,,a,,,,"brutal, senseless",,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"The tape recording of his anguished ten-minute call to 911 from his Toyota Cressida , as his wife lay dying beside him , etched the crime in Boston 's consciousness . """,crime,"det(crime-26, the-25) dobj(etched-24, crime-26) ",NN,,VBD,,,etched,etch,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"On this much , however , all parties agree : the incident was , as one contra spokesman put it , "" a monstrous and abominable crime . """,crime,"det(crime-27, a-23) amod(crime-27, monstrous-24) amod(crime-27, abominable-26) dep(spokesman-18, crime-27) ",NN,,,,,,,,,,,,a,,,,"monstrous, abominable",,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"Still bristling last week , Ortega drew a nasty parallel between the ambush and the November slaying of six Jesuit priests in El Salvador , a crime many believe was committed by the U.S.-backed Salvadoran army .",crime,"det(crime-27, a-26) acl:relcl(crime-27, believe-29) nsubjpass(committed-31, crime-27) ",NN,,VBN,committed,commit,,,,,,,,a,,,,,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
##2100109 STORY OF WOMEN Directed by Claude Chabrol Screenplay by Colo Tavernier O'Hagan and Claude Chabrol In 1943 the Vichy government condemned Marie-Louise Giraud to the guillotine for the crime of performing abortions .,crime,"case(crime-31, for-29) det(crime-31, the-30) nmod:of(crime-31, abortions-34) nmod:for(condemned-23, crime-31) ",NN,,,,,,,,"of abortions, for condemned","of, for",condemned,abortions,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Evidence supplied in the confession led to the arrest of Julius and Ethel Rosenberg for what J. Edgar Hoover termed "" the crime of the century "" and prompted President Harry Truman to launch an all-out program to develop the so-called Super Bomb .",crime,"det(crime-23, the-22) dobj(termed-20, crime-23) ",NN,,VBD,,,termed,term,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Cojuangco has denied any wrongdoing , and neither he nor any other member of the Aquino clan has been charged with a crime .",crime,"case(crime-23, with-21) det(crime-23, a-22) nmod:with(charged-20, crime-23) ",NN,,,,,,,,with charged,with,charged,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"By identifying the killer of his seven-months-pregnant wife as a raspy- voiced black man dressed in a jogging suit , Stuart tapped into assumptions about race and crime so powerful that they overwhelmed skepticism about his tale .",crime,"nmod:about(assumptions-25, crime-29) conj:and(race-27, crime-29) ",NN,,,,,,,,about assumptions,about,assumptions,,,and,race,,,,,,,,,,,,,,singular,,[],unknown,unknown
About the worst thing that can happen to an adult is to be wrongly accused of committing such a heinous crime .,crime,"det:predet(crime-21, such-18) det(crime-21, a-19) amod(crime-21, heinous-20) dobj(committing-17, crime-21) ",NN,,VBG,,,committing,commit,,,,,,"such, a",,,,heinous,,,,,,,,,,a,unit,singular,ambiguous,['A+N'],countable,unknown
"As a result of such measures , violent crimes with firearms , like assault and robbery , have stabilized or are actually declining .",crimes,"amod(crimes-9, violent-8) nmod:with(crimes-9, firearms-11) nmod:like(crimes-9, assault-14) nmod:like(crimes-9, robbery-16) nsubj(stabilized-19, crimes-9) nsubj(declining-23, crimes-9) ",NNS,,VBN,stabilized,stabilize,,,,"with firearms, like assault, like robbery","with, like, like",,"firearms, assault, robbery",,,,,violent,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
